urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
188,Bardak,Bardak Modeli 10,Ev,Sofra & Mutfak,226,174,38,37,1,2024-05-22,2024-05-24,Kredi Kartı,4,16
189,Hurç,Hurç Modeli 2,Ev,Ev Gereçleri,325,291,57,30,7,2024-05-17,2024-05-19,Nakit,4,17
190,Askı,Askı Modeli 6,Ev,Ev Gereçleri,267,215,96,57,7,2024-05-21,2024-05-26,Nakit,4,17
191,Çamaşır Sepeti,Çamaşır Sepeti Modeli 1,Ev,Ev Gereçleri,278,191,85,15,50,2024-05-04,2024-05-26,Kredi Kartı,4,17
192,Ütü Masası,Ütü Masası Modeli 10,Ev,Ev Gereçleri,406,340,61,10,28,2024-05-05,2024-05-31,Nakit,4,17
193,Yastık & Yorgan,Yastık & Yorgan Modeli 8,Ev,Ev Tekstili,412,401,22,9,13,2024-05-04,2024-05-10,Nakit,4,18
194,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 9,Ev,Ev Tekstili,448,352,64,12,20,2024-05-12,2024-05-31,Kredi Kartı,4,18
195,Perde,Perde Modeli 1,Ev,Ev Tekstili,186,92,80,48,16,2024-05-24,2024-05-26,Nakit,4,18
196,Paspas,Paspas Modeli 10,Ev,Ev Tekstili,492,458,68,13,52,2024-05-16,2024-05-26,Nakit,4,18
197,Halı,Halı Modeli 4,Ev,Ev Tekstili,237,137,36,23,11,2024-05-07,2024-05-14,Nakit,4,18
198,Ayna,Ayna Modeli 7,Ev,Ev Dekorasyon,120,89,39,31,4,2024-05-06,2024-05-16,Nakit,4,19
199,Tablo,Tablo Modeli 9,Ev,Ev Dekorasyon,114,50,70,53,15,2024-05-24,2024-05-31,Kredi Kartı,4,19
200,Vazo,Vazo Modeli 4,Ev,Ev Dekorasyon,118,44,88,31,2,2024-05-27,2024-05-31,Nakit,4,19
201,Duvar Saati,Duvar Saati Modeli 4,Ev,Ev Dekorasyon,237,198,62,2,59,2024-05-02,2024-05-26,Nakit,4,19
202,Avize,Avize Modeli 4,Ev,Ev Aydınlatma,79,25,57,57,0,2024-05-14,2024-05-18,Nakit,4,20
203,Lambader,Lambader Modeli 8,Ev,Ev Dekorasyon,140,85,83,38,23,2024-05-03,2024-05-18,Kredi Kartı,4,19
204,Yatak Odası Takımı,Yatak Odası Takımı Modeli 6,Ev,Mobilya,436,401,21,19,0,2024-05-15,2024-05-29,Nakit,4,21
205,Oturma Odası Takımı,Oturma Odası Takımı Modeli 9,Ev,Mobilya,135,85,86,15,13,2024-05-05,2024-05-20,Kredi Kartı,4,21
206,Yemek Odası Takımı,Yemek Odası Takımı Modeli 1,Ev,Mobilya,178,97,70,0,6,2024-05-13,2024-05-27,Kredi Kartı,4,21
207,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 6,Ev,Mobilya,284,223,63,27,36,2024-05-04,2024-05-15,Nakit,4,21
208,Genç Odası Takımı,Genç Odası Takımı Modeli 8,Ev,Mobilya,486,388,76,45,4,2024-05-24,2024-05-27,Nakit,4,21
209,Koltuk Takımı,Koltuk Takımı Modeli 9,Ev,Mobilya,174,136,26,4,0,2024-05-28,2024-05-29,Kredi Kartı,4,21
210,Dolap,Dolap Modeli 7,Ev,Mobilya,248,190,16,1,2,2024-05-17,2024-05-23,Nakit,4,21
211,Gardırop,Gardırop Modeli 8,Ev,Mobilya,294,203,48,17,17,2024-05-17,2024-05-27,Kredi Kartı,4,21
212,Sandalye,Sandalye Modeli 7,Ev,Mobilya,273,207,66,9,30,2024-05-08,2024-05-17,Nakit,4,21
213,Zigon,Zigon Modeli 9,Ev,Mobilya,239,206,94,65,21,2024-05-12,2024-05-23,Kredi Kartı,4,21
214,Mont,Mont Modeli 5,Giyim,Dış Giyim,322,254,47,37,2,2024-05-05,2024-05-11,Kredi Kartı,1,1
215,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 7,Giyim,Ayakkabı,252,171,48,45,1,2024-05-05,2024-05-08,Kredi Kartı,1,2
216,Günlük Ayakkabı,Günlük Ayakkabı Modeli 7,Giyim,Ayakkabı,499,453,19,0,7,2024-05-16,2024-05-18,Nakit,1,2
217,Bot,Bot Modeli 6,Giyim,Ayakkabı,452,354,78,54,11,2024-05-19,2024-05-31,Nakit,1,2
218,Terlik,Terlik Modeli 6,Giyim,Ayakkabı,181,146,83,31,40,2024-05-23,2024-05-27,Kredi Kartı,1,2
219,Çocuk Montu,Çocuk Montu Modeli 1,Giyim,Çocuk Giyim,155,72,76,40,12,2024-05-05,2024-05-18,Nakit,1,3
220,Gömlek,Gömlek Modeli 4,Giyim,Üst Giyim,68,25,20,19,1,2024-05-30,2024-05-31,Nakit,1,4
221,Pantalon,Pantalon Modeli 4,Giyim,Alt Giyim,499,472,73,49,11,2024-05-09,2024-05-14,Nakit,1,5
222,Etek,Etek Modeli 7,Giyim,Alt Giyim,286,249,10,3,0,2024-05-01,2024-05-19,Nakit,1,5
223,Kazak,Kazak Modeli 9,Giyim,Üst Giyim,432,342,17,11,6,2024-05-20,2024-05-28,Nakit,1,4
224,Trençkot,Trençkot Modeli 4,Giyim,Dış Giyim,497,423,94,91,0,2024-05-28,2024-05-29,Nakit,1,1
225,Hırka,Hırka Modeli 5,Giyim,Üst Giyim,360,288,84,75,1,2024-05-23,2024-05-29,Kredi Kartı,1,4
226,Kol Çantası,Kol Çantası Modeli 1,Giyim,Aksesuar,122,104,32,12,15,2024-05-02,2024-05-21,Nakit,1,6
227,Saat,Saat Modeli 8,Giyim,Aksesuar,316,237,93,93,0,2024-05-20,2024-05-31,Kredi Kartı,1,6
228,Cüzdan,Cüzdan Modeli 4,Giyim,Aksesuar,70,25,74,65,2,2024-05-01,2024-05-21,Nakit,1,6
229,Kolye,Kolye Modeli 4,Giyim,Aksesuar,215,132,79,31,9,2024-05-27,2024-05-31,Nakit,1,6
230,Yüzük,Yüzük Modeli 5,Giyim,Aksesuar,154,143,78,51,7,2024-05-10,2024-05-12,Nakit,1,6
231,Bileklik,Bileklik Modeli 1,Giyim,Aksesuar,227,132,79,17,45,2024-05-21,2024-05-29,Kredi Kartı,1,6
232,Küpe,Küpe Modeli 1,Giyim,Aksesuar,223,136,21,21,0,2024-05-06,2024-05-27,Nakit,1,6
233,Atkı,Atkı Modeli 5,Giyim,Aksesuar,486,429,75,26,19,2024-05-23,2024-05-31,Kredi Kartı,1,6
234,Bere,Bere Modeli 8,Giyim,Aksesuar,295,279,27,10,14,2024-05-10,2024-05-29,Nakit,1,6
235,Eldiven,Eldiven Modeli 3,Giyim,Aksesuar,367,303,74,54,2,2024-05-15,2024-05-26,Nakit,1,6
236,Kemer,Kemer Modeli 6,Giyim,Aksesuar,440,385,70,7,30,2024-05-04,2024-05-05,Kredi Kartı,1,6
237,Güneş Gözlüğü,Güneş Gözlüğü Modeli 4,Giyim,Aksesuar,221,182,70,30,3,2024-05-28,2024-05-31,Kredi Kartı,1,6
238,Maskara,Maskara Modeli 3,Kozmetik,Makyaj,224,181,16,11,4,2024-05-27,2024-05-30,Nakit,2,7
239,Ruj,Ruj Modeli 8,Kozmetik,Makyaj,178,95,35,6,18,2024-05-27,2024-05-30,Nakit,2,7
240,Allık,Allık Modeli 9,Kozmetik,Makyaj,345,309,65,7,50,2024-05-16,2024-05-27,Nakit,2,7
241,Fondöten,Fondöten Modeli 4,Kozmetik,Makyaj,181,115,22,22,0,2024-05-20,2024-05-25,Nakit,2,7
242,Oje,Oje Modeli 1,Kozmetik,Makyaj,325,274,80,60,12,2024-05-23,2024-05-25,Nakit,2,7
243,Göz Kalemi,Göz Kalemi Modeli 1,Kozmetik,Makyaj,219,202,86,67,14,2024-05-02,2024-05-13,Kredi Kartı,2,7
244,Şampuan,Şampuan Modeli 4,Kozmetik,Kişisel Bakım,389,360,68,21,3,2024-05-22,2024-05-29,Kredi Kartı,2,8
245,Saç Kremi,Saç Kremi Modeli 4,Kozmetik,Kişisel Bakım,433,371,88,28,25,2024-05-27,2024-05-30,Nakit,2,8
246,Diş Fırçası,Diş Fırçası Modeli 3,Kozmetik,Kişisel Bakım,241,216,100,71,8,2024-05-28,2024-05-30,Kredi Kartı,2,8
247,Diş Macunu,Diş Macunu Modeli 5,Kozmetik,Kişisel Bakım,272,197,93,19,25,2024-05-07,2024-05-26,Nakit,2,8
248,Diş İpi,Diş İpi Modeli 3,Kozmetik,Kişisel Bakım,300,231,95,92,3,2024-05-27,2024-05-31,Nakit,2,8
249,Deodorant,Deodorant Modeli 10,Kozmetik,Kişisel Bakım,155,141,34,14,11,2024-05-22,2024-05-26,Kredi Kartı,2,8
250,Parfüm,Parfüm Modeli 6,Kozmetik,Kişisel Bakım,412,321,22,17,4,2024-05-19,2024-05-22,Nakit,2,8
251,Nemlendirici Krem,Nemlendirici Krem Modeli 9,Kozmetik,Kişisel Bakım,398,328,27,2,6,2024-05-12,2024-05-22,Nakit,2,8
252,Duş Jeli,Duş Jeli Modeli 8,Kozmetik,Kişisel Bakım,228,174,54,19,6,2024-05-27,2024-05-30,Kredi Kartı,2,8
253,Kese,Kese Modeli 8,Kozmetik,Kişisel Bakım,301,228,77,60,14,2024-05-06,2024-05-07,Kredi Kartı,2,8
254,Güneş Kremi,Güneş Kremi Modeli 5,Kozmetik,Kişisel Bakım,394,318,77,56,21,2024-05-20,2024-05-25,Nakit,2,8
255,Tarak,Tarak Modeli 9,Kozmetik,Kişisel Bakım,308,284,29,4,16,2024-05-29,2024-05-31,Kredi Kartı,2,8
256,Süpürge,Süpürge Modeli 4,Elektronik,Küçük Ev Aletleri,302,237,63,37,13,2024-05-17,2024-05-25,Nakit,3,9
257,Robot Süpürge,Robot Süpürge Modeli 2,Elektronik,Küçük Ev Aletleri,149,89,80,5,71,2024-05-20,2024-05-21,Kredi Kartı,3,9
258,Ütü,Ütü Modeli 9,Elektronik,Küçük Ev Aletleri,373,310,60,33,1,2024-05-03,2024-05-27,Nakit,3,9
259,Kahve Makinesi,Kahve Makinesi Modeli 10,Elektronik,Küçük Ev Aletleri,448,373,46,39,7,2024-05-22,2024-05-28,Kredi Kartı,3,9
260,Çay Makinesi,Çay Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,53,25,74,12,42,2024-05-06,2024-05-15,Nakit,3,9
261,Blender,Blender Modeli 3,Elektronik,Küçük Ev Aletleri,236,165,67,2,2,2024-05-08,2024-05-14,Kredi Kartı,3,9
262,Su Isıtıcı,Su Isıtıcı Modeli 8,Elektronik,Küçük Ev Aletleri,87,25,44,35,2,2024-05-14,2024-05-22,Nakit,3,9
263,Mikser,Mikser Modeli 3,Elektronik,Küçük Ev Aletleri,410,398,25,24,1,2024-05-30,2024-05-31,Kredi Kartı,3,9
264,Airfryer,Airfryer Modeli 5,Elektronik,Küçük Ev Aletleri,377,293,94,58,5,2024-05-08,2024-05-15,Nakit,3,9
265,Akıllı Saat,Akıllı Saat Modeli 5,Elektronik,Giyilebilir Teknoloji,391,317,78,57,16,2024-05-14,2024-05-21,Nakit,3,10
266,Akıllı Bileklik,Akıllı Bileklik Modeli 3,Elektronik,Giyilebilir Teknoloji,289,239,80,51,17,2024-05-03,2024-05-29,Nakit,3,10
267,Android Cep Telefon,Android Cep Telefon Modeli 7,Elektronik,Telefon,136,108,85,49,28,2024-05-19,2024-05-30,Kredi Kartı,3,11
268,iOS Cep Telefon,iOS Cep Telefon Modeli 2,Elektronik,Telefon,186,93,34,15,3,2024-05-05,2024-05-29,Nakit,3,11
269,Buzdolabı,Buzdolabı Modeli 6,Elektronik,Beyaz Eşya,231,213,76,59,6,2024-05-23,2024-05-29,Nakit,3,12
270,Çamaşır Makinesi,Çamaşır Makinesi Modeli 1,Elektronik,Beyaz Eşya,392,301,79,6,30,2024-05-07,2024-05-20,Nakit,3,12
271,Bulaşık Makinesi,Bulaşık Makinesi Modeli 6,Elektronik,Beyaz Eşya,441,369,91,52,27,2024-05-24,2024-05-25,Kredi Kartı,3,12
272,Kurutma Makinesi,Kurutma Makinesi Modeli 4,Elektronik,Beyaz Eşya,100,25,81,38,4,2024-05-24,2024-05-28,Nakit,3,12
273,Derin Dondurucu,Derin Dondurucu Modeli 2,Elektronik,Beyaz Eşya,467,424,12,12,0,2024-05-14,2024-05-28,Nakit,3,12
274,Ankastre Set,Ankastre Set Modeli 6,Elektronik,Beyaz Eşya,127,56,88,30,7,2024-05-20,2024-05-22,Kredi Kartı,3,12
275,Mikrodalga Fırın,Mikrodalga Fırın Modeli 2,Elektronik,Beyaz Eşya,209,153,51,23,22,2024-05-21,2024-05-24,Nakit,3,12
276,Smart TV,Smart TV Modeli 9,Elektronik,Televizyon,125,78,13,13,0,2024-05-21,2024-05-27,Kredi Kartı,3,13
277,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 4,Elektronik,Kamera,304,258,28,22,5,2024-05-09,2024-05-17,Nakit,3,14
278,Aksiyon Kamera,Aksiyon Kamera Modeli 9,Elektronik,Kamera,296,199,20,3,2,2024-05-03,2024-05-24,Kredi Kartı,3,14
279,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 2,Elektronik,Kamera,361,347,10,8,0,2024-05-13,2024-05-22,Nakit,3,14
280,Telefon Kılıfı,Telefon Kılıfı Modeli 4,Elektronik,Aksesuarlar,255,208,42,34,8,2024-05-21,2024-05-29,Kredi Kartı,3,15
281,Şarj Aleti,Şarj Aleti Modeli 6,Elektronik,Aksesuarlar,428,407,33,0,20,2024-05-07,2024-05-11,Kredi Kartı,3,15
282,Powerbank,Powerbank Modeli 5,Elektronik,Aksesuarlar,292,212,47,18,17,2024-05-30,2024-05-31,Kredi Kartı,3,15
283,Hafıza Kartı,Hafıza Kartı Modeli 1,Elektronik,Aksesuarlar,253,165,39,20,4,2024-05-13,2024-05-27,Kredi Kartı,3,15
284,Hoparlör,Hoparlör Modeli 6,Elektronik,Aksesuarlar,148,66,58,48,7,2024-05-13,2024-05-29,Kredi Kartı,3,15
285,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 2,Elektronik,Aksesuarlar,473,376,61,32,24,2024-05-13,2024-05-26,Kredi Kartı,3,15
286,Tv Kumandası,Tv Kumandası Modeli 10,Elektronik,Aksesuarlar,218,135,39,3,22,2024-05-14,2024-05-18,Kredi Kartı,3,15
287,HDMI Kablo,HDMI Kablo Modeli 4,Elektronik,Aksesuarlar,319,248,56,10,17,2024-05-30,2024-05-31,Nakit,3,15
288,Kablo & Adaptör,Kablo & Adaptör Modeli 9,Elektronik,Aksesuarlar,357,337,68,31,28,2024-05-19,2024-05-23,Nakit,3,15
289,Yemek Takımı,Yemek Takımı Modeli 1,Ev,Sofra & Mutfak,98,38,30,4,21,2024-05-13,2024-05-16,Kredi Kartı,4,16
290,Kahvaltı Takımı,Kahvaltı Takımı Modeli 3,Ev,Sofra & Mutfak,141,53,34,1,0,2024-05-18,2024-05-22,Nakit,4,16
291,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 10,Ev,Sofra & Mutfak,103,71,70,18,35,2024-05-22,2024-05-30,Nakit,4,16
292,Fincan Takımı,Fincan Takımı Modeli 4,Ev,Sofra & Mutfak,56,25,36,27,9,2024-05-28,2024-05-31,Nakit,4,16
293,Bardak,Bardak Modeli 10,Ev,Sofra & Mutfak,61,25,88,16,25,2024-05-27,2024-05-31,Kredi Kartı,4,16
294,Hurç,Hurç Modeli 2,Ev,Ev Gereçleri,335,276,99,33,23,2024-05-11,2024-05-14,Nakit,4,17
295,Askı,Askı Modeli 8,Ev,Ev Gereçleri,344,300,25,18,4,2024-05-23,2024-05-25,Kredi Kartı,4,17
296,Çamaşır Sepeti,Çamaşır Sepeti Modeli 10,Ev,Ev Gereçleri,168,87,81,28,8,2024-05-28,2024-05-31,Kredi Kartı,4,17
297,Ütü Masası,Ütü Masası Modeli 10,Ev,Ev Gereçleri,259,229,97,38,53,2024-05-20,2024-05-23,Nakit,4,17
298,Nevresim Takımı,Nevresim Takımı Modeli 7,Ev,Ev Tekstili,443,353,93,41,19,2024-05-24,2024-05-25,Kredi Kartı,4,18
299,Yastık & Yorgan,Yastık & Yorgan Modeli 1,Ev,Ev Tekstili,281,219,100,49,5,2024-05-21,2024-05-29,Nakit,4,18
300,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 4,Ev,Ev Tekstili,465,390,30,28,2,2024-05-11,2024-05-23,Kredi Kartı,4,18
301,Perde,Perde Modeli 5,Ev,Ev Tekstili,460,449,18,9,5,2024-05-16,2024-05-19,Nakit,4,18
302,Paspas,Paspas Modeli 4,Ev,Ev Tekstili,302,244,69,23,39,2024-05-25,2024-05-29,Kredi Kartı,4,18
303,Halı,Halı Modeli 4,Ev,Ev Tekstili,444,350,41,21,20,2024-05-01,2024-05-20,Nakit,4,18
304,Havlu & Bornoz,Havlu & Bornoz Modeli 8,Ev,Ev Tekstili,80,59,88,72,12,2024-05-08,2024-05-19,Kredi Kartı,4,18
305,Ayna,Ayna Modeli 2,Ev,Ev Dekorasyon,286,238,43,19,13,2024-05-23,2024-05-31,Nakit,4,19
306,Tablo,Tablo Modeli 7,Ev,Ev Dekorasyon,421,391,69,55,2,2024-05-21,2024-05-24,Nakit,4,19
307,Vazo,Vazo Modeli 1,Ev,Ev Dekorasyon,488,408,82,65,11,2024-05-18,2024-05-21,Nakit,4,19
308,Duvar Saati,Duvar Saati Modeli 1,Ev,Ev Dekorasyon,279,229,34,2,27,2024-05-04,2024-05-10,Kredi Kartı,4,19
309,Avize,Avize Modeli 8,Ev,Ev Aydınlatma,124,79,64,7,11,2024-05-09,2024-05-14,Nakit,4,20
310,Yatak Odası Takımı,Yatak Odası Takımı Modeli 4,Ev,Mobilya,384,373,70,68,2,2024-05-10,2024-05-12,Kredi Kartı,4,21
311,Oturma Odası Takımı,Oturma Odası Takımı Modeli 2,Ev,Mobilya,496,477,100,88,1,2024-05-08,2024-05-21,Kredi Kartı,4,21
312,Bahçe Mobilyası,Bahçe Mobilyası Modeli 2,Ev,Mobilya,319,223,77,15,30,2024-05-11,2024-05-28,Kredi Kartı,4,21
313,Yemek Odası Takımı,Yemek Odası Takımı Modeli 3,Ev,Mobilya,201,134,48,7,37,2024-05-15,2024-05-22,Kredi Kartı,4,21
314,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 4,Ev,Mobilya,497,409,34,24,6,2024-05-01,2024-05-20,Kredi Kartı,4,21
315,Genç Odası Takımı,Genç Odası Takımı Modeli 1,Ev,Mobilya,50,25,90,36,10,2024-05-21,2024-05-30,Nakit,4,21
316,Koltuk Takımı,Koltuk Takımı Modeli 3,Ev,Mobilya,371,316,83,73,9,2024-05-29,2024-05-31,Kredi Kartı,4,21
317,Dolap,Dolap Modeli 6,Ev,Mobilya,359,298,20,7,10,2024-05-10,2024-05-30,Kredi Kartı,4,21
318,Gardırop,Gardırop Modeli 4,Ev,Mobilya,483,424,28,28,0,2024-05-01,2024-05-24,Kredi Kartı,4,21
319,Sandalye,Sandalye Modeli 6,Ev,Mobilya,423,399,39,7,8,2024-05-18,2024-05-29,Kredi Kartı,4,21
320,Mont,Mont Modeli 2,Giyim,Dış Giyim,455,433,23,11,8,2024-05-17,2024-05-19,Nakit,1,1
321,Spor Ayakkabı,Spor Ayakkabı Modeli 10,Giyim,Ayakkabı,350,303,85,41,21,2024-05-12,2024-05-24,Kredi Kartı,1,2
322,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 8,Giyim,Ayakkabı,63,25,41,1,4,2024-05-25,2024-05-28,Kredi Kartı,1,2
323,Günlük Ayakkabı,Günlük Ayakkabı Modeli 10,Giyim,Ayakkabı,342,296,40,21,4,2024-05-19,2024-05-21,Kredi Kartı,1,2
324,Bot,Bot Modeli 6,Giyim,Ayakkabı,238,215,15,14,0,2024-05-29,2024-05-31,Kredi Kartı,1,2
325,Çizme,Çizme Modeli 3,Giyim,Ayakkabı,136,50,13,9,3,2024-05-26,2024-05-31,Kredi Kartı,1,2
326,Terlik,Terlik Modeli 4,Giyim,Ayakkabı,56,25,94,55,26,2024-05-16,2024-05-25,Nakit,1,2
327,Çocuk Montu,Çocuk Montu Modeli 2,Giyim,Çocuk Giyim,445,418,19,1,12,2024-05-08,2024-05-15,Kredi Kartı,1,3
328,Tişört,Tişört Modeli 9,Giyim,Üst Giyim,350,262,73,7,12,2024-05-30,2024-05-31,Nakit,1,4
329,Gömlek,Gömlek Modeli 2,Giyim,Üst Giyim,398,315,33,4,24,2024-05-30,2024-05-31,Kredi Kartı,1,4
330,Pantalon,Pantalon Modeli 1,Giyim,Alt Giyim,388,307,49,8,36,2024-05-20,2024-05-23,Kredi Kartı,1,5
331,Etek,Etek Modeli 4,Giyim,Alt Giyim,381,325,47,23,4,2024-05-19,2024-05-23,Nakit,1,5
332,Kazak,Kazak Modeli 8,Giyim,Üst Giyim,142,55,15,5,8,2024-05-08,2024-05-26,Nakit,1,4
333,Trençkot,Trençkot Modeli 1,Giyim,Dış Giyim,399,359,82,67,0,2024-05-04,2024-05-30,Kredi Kartı,1,1
334,Hırka,Hırka Modeli 5,Giyim,Üst Giyim,202,143,25,6,4,2024-05-13,2024-05-17,Nakit,1,4
335,Kol Çantası,Kol Çantası Modeli 5,Giyim,Aksesuar,208,159,28,26,2,2024-05-24,2024-05-27,Kredi Kartı,1,6
336,Saat,Saat Modeli 7,Giyim,Aksesuar,300,243,41,13,25,2024-05-14,2024-05-16,Kredi Kartı,1,6
337,Cüzdan,Cüzdan Modeli 3,Giyim,Aksesuar,366,291,32,25,0,2024-05-03,2024-05-25,Nakit,1,6
338,Kolye,Kolye Modeli 9,Giyim,Aksesuar,102,89,39,39,0,2024-05-03,2024-05-20,Kredi Kartı,1,6
339,Yüzük,Yüzük Modeli 10,Giyim,Aksesuar,421,393,45,9,29,2024-05-21,2024-05-25,Kredi Kartı,1,6
340,Bileklik,Bileklik Modeli 3,Giyim,Aksesuar,338,239,24,18,5,2024-05-03,2024-05-12,Nakit,1,6
341,Küpe,Küpe Modeli 9,Giyim,Aksesuar,126,39,94,35,18,2024-05-08,2024-05-11,Kredi Kartı,1,6
342,Atkı,Atkı Modeli 7,Giyim,Aksesuar,126,45,34,23,9,2024-05-09,2024-05-30,Nakit,1,6
343,Bere,Bere Modeli 10,Giyim,Aksesuar,420,393,92,78,2,2024-05-15,2024-05-17,Kredi Kartı,1,6
344,Eldiven,Eldiven Modeli 1,Giyim,Aksesuar,166,81,16,7,2,2024-05-10,2024-05-13,Nakit,1,6
345,Kemer,Kemer Modeli 4,Giyim,Aksesuar,399,367,35,34,1,2024-05-24,2024-05-29,Nakit,1,6
346,Güneş Gözlüğü,Güneş Gözlüğü Modeli 9,Giyim,Aksesuar,375,334,86,20,19,2024-05-08,2024-05-17,Nakit,1,6
347,Maskara,Maskara Modeli 10,Kozmetik,Makyaj,71,25,100,86,0,2024-05-14,2024-05-24,Kredi Kartı,2,7
348,Ruj,Ruj Modeli 7,Kozmetik,Makyaj,74,26,22,14,0,2024-05-19,2024-05-30,Nakit,2,7
349,Allık,Allık Modeli 10,Kozmetik,Makyaj,333,233,93,86,1,2024-05-25,2024-05-29,Kredi Kartı,2,7
350,Fondöten,Fondöten Modeli 4,Kozmetik,Makyaj,490,479,42,11,31,2024-05-20,2024-05-22,Kredi Kartı,2,7
351,Oje,Oje Modeli 7,Kozmetik,Makyaj,433,407,57,28,15,2024-05-28,2024-05-30,Kredi Kartı,2,7
352,Göz Kalemi,Göz Kalemi Modeli 9,Kozmetik,Makyaj,130,101,80,20,58,2024-05-10,2024-05-26,Kredi Kartı,2,7
353,Şampuan,Şampuan Modeli 6,Kozmetik,Kişisel Bakım,217,173,31,10,3,2024-05-02,2024-05-21,Kredi Kartı,2,8
354,Saç Kremi,Saç Kremi Modeli 7,Kozmetik,Kişisel Bakım,77,44,17,2,2,2024-05-20,2024-05-31,Kredi Kartı,2,8
355,Diş Fırçası,Diş Fırçası Modeli 8,Kozmetik,Kişisel Bakım,274,241,37,31,4,2024-05-16,2024-05-20,Nakit,2,8
356,Diş Macunu,Diş Macunu Modeli 3,Kozmetik,Kişisel Bakım,221,203,61,28,1,2024-05-03,2024-05-13,Kredi Kartı,2,8
357,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,198,107,65,21,16,2024-05-18,2024-05-20,Kredi Kartı,2,8
358,Deodorant,Deodorant Modeli 4,Kozmetik,Kişisel Bakım,51,25,40,35,1,2024-05-15,2024-05-22,Nakit,2,8
359,Parfüm,Parfüm Modeli 9,Kozmetik,Kişisel Bakım,467,397,15,3,12,2024-05-08,2024-05-23,Kredi Kartı,2,8
360,Nemlendirici Krem,Nemlendirici Krem Modeli 3,Kozmetik,Kişisel Bakım,96,29,31,10,14,2024-05-18,2024-05-26,Kredi Kartı,2,8
361,Duş Jeli,Duş Jeli Modeli 1,Kozmetik,Kişisel Bakım,408,361,54,42,11,2024-05-17,2024-05-29,Nakit,2,8
362,Kese,Kese Modeli 10,Kozmetik,Kişisel Bakım,340,298,45,43,0,2024-05-19,2024-05-22,Nakit,2,8
363,Güneş Kremi,Güneş Kremi Modeli 7,Kozmetik,Kişisel Bakım,171,117,43,37,4,2024-05-18,2024-05-25,Nakit,2,8
364,Tarak,Tarak Modeli 8,Kozmetik,Kişisel Bakım,145,91,44,1,27,2024-05-21,2024-05-27,Kredi Kartı,2,8
365,Süpürge,Süpürge Modeli 8,Elektronik,Küçük Ev Aletleri,349,296,62,29,3,2024-05-23,2024-05-29,Nakit,3,9
366,Robot Süpürge,Robot Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,403,320,70,54,0,2024-05-25,2024-05-28,Nakit,3,9
367,Ütü,Ütü Modeli 9,Elektronik,Küçük Ev Aletleri,305,278,13,8,5,2024-05-06,2024-05-19,Kredi Kartı,3,9
368,Kahve Makinesi,Kahve Makinesi Modeli 2,Elektronik,Küçük Ev Aletleri,265,247,43,15,18,2024-05-16,2024-05-29,Nakit,3,9
369,Çay Makinesi,Çay Makinesi Modeli 4,Elektronik,Küçük Ev Aletleri,357,311,25,5,0,2024-05-18,2024-05-27,Nakit,3,9
370,Blender,Blender Modeli 9,Elektronik,Küçük Ev Aletleri,154,88,95,44,9,2024-05-24,2024-05-31,Nakit,3,9
371,Tost Makinesi,Tost Makinesi Modeli 8,Elektronik,Küçük Ev Aletleri,413,395,58,40,0,2024-05-06,2024-05-21,Nakit,3,9
372,Su Isıtıcı,Su Isıtıcı Modeli 1,Elektronik,Küçük Ev Aletleri,292,247,41,29,10,2024-05-17,2024-05-21,Kredi Kartı,3,9
373,Airfryer,Airfryer Modeli 4,Elektronik,Küçük Ev Aletleri,341,293,60,28,4,2024-05-16,2024-05-18,Kredi Kartı,3,9
374,Akıllı Saat,Akıllı Saat Modeli 3,Elektronik,Giyilebilir Teknoloji,121,68,88,79,6,2024-05-24,2024-05-28,Kredi Kartı,3,10
375,Akıllı Bileklik,Akıllı Bileklik Modeli 9,Elektronik,Giyilebilir Teknoloji,335,290,69,57,6,2024-05-22,2024-05-26,Kredi Kartı,3,10
376,Android Cep Telefon,Android Cep Telefon Modeli 9,Elektronik,Telefon,472,446,54,12,28,2024-05-28,2024-05-31,Kredi Kartı,3,11
377,iOS Cep Telefon,iOS Cep Telefon Modeli 7,Elektronik,Telefon,89,74,90,77,9,2024-05-06,2024-05-07,Kredi Kartı,3,11
378,Buzdolabı,Buzdolabı Modeli 1,Elektronik,Beyaz Eşya,372,327,55,35,18,2024-05-29,2024-05-30,Kredi Kartı,3,12
