urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
189,Çamaşır Sepeti,Çamaşır Sepeti Modeli 8,Ev,Ev Gereçleri,157,92,56,14,24,2024-01-09,2024-01-24,Kredi Kartı,4,17
190,Ütü Masası,Ütü Masası Modeli 1,Ev,Ev Gereçleri,430,387,54,45,9,2024-01-18,2024-01-21,Kredi Kartı,4,17
191,Nevresim Takımı,Nevresim Takımı Modeli 4,Ev,Ev Tekstili,209,120,30,8,7,2024-01-07,2024-01-25,Nakit,4,18
192,Yastık & Yorgan,Yastık & Yorgan Modeli 1,Ev,Ev Tekstili,133,111,82,80,2,2024-01-20,2024-01-30,Kredi Kartı,4,18
193,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 10,Ev,Ev Tekstili,261,183,95,0,65,2024-01-05,2024-01-16,Kredi Kartı,4,18
194,Halı,Halı Modeli 5,Ev,Ev Tekstili,364,296,93,91,1,2024-01-13,2024-01-18,Nakit,4,18
195,Havlu & Bornoz,Havlu & Bornoz Modeli 6,Ev,Ev Tekstili,98,42,84,27,10,2024-01-07,2024-01-23,Kredi Kartı,4,18
196,Ayna,Ayna Modeli 7,Ev,Ev Dekorasyon,132,107,95,17,26,2024-01-02,2024-01-20,Kredi Kartı,4,19
197,Tablo,Tablo Modeli 9,Ev,Ev Dekorasyon,125,55,58,25,28,2024-01-23,2024-01-31,Nakit,4,19
198,Vazo,Vazo Modeli 7,Ev,Ev Dekorasyon,300,261,25,12,9,2024-01-18,2024-01-22,Nakit,4,19
199,Duvar Saati,Duvar Saati Modeli 9,Ev,Ev Dekorasyon,401,332,19,17,0,2024-01-29,2024-01-30,Kredi Kartı,4,19
200,Avize,Avize Modeli 7,Ev,Ev Aydınlatma,500,427,35,31,4,2024-01-02,2024-01-07,Kredi Kartı,4,20
201,Lambader,Lambader Modeli 6,Ev,Ev Dekorasyon,79,41,72,47,3,2024-01-15,2024-01-31,Kredi Kartı,4,19
202,Yatak Odası Takımı,Yatak Odası Takımı Modeli 5,Ev,Mobilya,211,153,98,53,12,2024-01-17,2024-01-23,Nakit,4,21
203,Oturma Odası Takımı,Oturma Odası Takımı Modeli 4,Ev,Mobilya,383,323,22,7,15,2024-01-03,2024-01-13,Nakit,4,21
204,Bahçe Mobilyası,Bahçe Mobilyası Modeli 3,Ev,Mobilya,329,237,61,39,19,2024-01-09,2024-01-30,Nakit,4,21
205,Yemek Odası Takımı,Yemek Odası Takımı Modeli 9,Ev,Mobilya,491,476,24,0,4,2024-01-27,2024-01-28,Kredi Kartı,4,21
206,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 10,Ev,Mobilya,288,272,80,6,46,2024-01-25,2024-01-27,Kredi Kartı,4,21
207,Genç Odası Takımı,Genç Odası Takımı Modeli 5,Ev,Mobilya,363,265,62,18,36,2024-01-30,2024-01-31,Kredi Kartı,4,21
208,Koltuk Takımı,Koltuk Takımı Modeli 3,Ev,Mobilya,483,435,24,20,2,2024-01-09,2024-01-14,Nakit,4,21
209,Dolap,Dolap Modeli 7,Ev,Mobilya,181,83,62,59,3,2024-01-02,2024-01-25,Kredi Kartı,4,21
210,Gardırop,Gardırop Modeli 8,Ev,Mobilya,137,54,56,41,7,2024-01-15,2024-01-26,Nakit,4,21
211,Sandalye,Sandalye Modeli 3,Ev,Mobilya,304,270,96,58,16,2024-01-22,2024-01-26,Nakit,4,21
212,Zigon,Zigon Modeli 8,Ev,Mobilya,96,80,81,31,49,2024-01-09,2024-01-12,Kredi Kartı,4,21
213,Mont,Mont Modeli 2,Giyim,Dış Giyim,497,398,58,39,9,2024-01-21,2024-01-29,Kredi Kartı,1,1
214,Spor Ayakkabı,Spor Ayakkabı Modeli 2,Giyim,Ayakkabı,286,263,68,66,2,2024-01-28,2024-01-31,Kredi Kartı,1,2
215,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 10,Giyim,Ayakkabı,417,351,73,36,13,2024-01-08,2024-01-30,Kredi Kartı,1,2
216,Günlük Ayakkabı,Günlük Ayakkabı Modeli 6,Giyim,Ayakkabı,482,467,46,7,16,2024-01-02,2024-01-10,Nakit,1,2
217,Bot,Bot Modeli 2,Giyim,Ayakkabı,231,201,73,23,45,2024-01-11,2024-01-13,Nakit,1,2
218,Çizme,Çizme Modeli 5,Giyim,Ayakkabı,313,288,69,35,31,2024-01-12,2024-01-24,Nakit,1,2
219,Terlik,Terlik Modeli 10,Giyim,Ayakkabı,385,332,62,59,0,2024-01-25,2024-01-30,Nakit,1,2
220,Çocuk Montu,Çocuk Montu Modeli 2,Giyim,Çocuk Giyim,164,88,78,39,0,2024-01-11,2024-01-23,Nakit,1,3
221,Tişört,Tişört Modeli 7,Giyim,Üst Giyim,110,30,86,45,35,2024-01-21,2024-01-30,Nakit,1,4
222,Gömlek,Gömlek Modeli 8,Giyim,Üst Giyim,314,303,55,54,1,2024-01-13,2024-01-29,Kredi Kartı,1,4
223,Pantalon,Pantalon Modeli 1,Giyim,Alt Giyim,304,292,52,14,29,2024-01-23,2024-01-29,Nakit,1,5
224,Etek,Etek Modeli 1,Giyim,Alt Giyim,297,243,83,42,23,2024-01-02,2024-01-12,Nakit,1,5
225,Kazak,Kazak Modeli 4,Giyim,Üst Giyim,450,401,45,37,3,2024-01-09,2024-01-31,Nakit,1,4
226,Hırka,Hırka Modeli 4,Giyim,Üst Giyim,84,25,95,20,48,2024-01-06,2024-01-30,Kredi Kartı,1,4
227,Kol Çantası,Kol Çantası Modeli 9,Giyim,Aksesuar,379,287,82,12,63,2024-01-08,2024-01-21,Kredi Kartı,1,6
228,Saat,Saat Modeli 5,Giyim,Aksesuar,292,235,100,4,48,2024-01-03,2024-01-27,Nakit,1,6
229,Cüzdan,Cüzdan Modeli 6,Giyim,Aksesuar,362,339,19,8,7,2024-01-19,2024-01-23,Nakit,1,6
230,Kolye,Kolye Modeli 6,Giyim,Aksesuar,261,174,17,7,2,2024-01-20,2024-01-24,Kredi Kartı,1,6
231,Yüzük,Yüzük Modeli 2,Giyim,Aksesuar,140,68,18,8,7,2024-01-02,2024-01-30,Kredi Kartı,1,6
232,Küpe,Küpe Modeli 1,Giyim,Aksesuar,348,296,84,14,11,2024-01-30,2024-01-31,Kredi Kartı,1,6
233,Atkı,Atkı Modeli 2,Giyim,Aksesuar,340,311,47,1,25,2024-01-15,2024-01-25,Kredi Kartı,1,6
234,Bere,Bere Modeli 10,Giyim,Aksesuar,157,102,83,77,4,2024-01-30,2024-01-31,Nakit,1,6
235,Eldiven,Eldiven Modeli 4,Giyim,Aksesuar,83,25,58,48,4,2024-01-14,2024-01-28,Nakit,1,6
236,Kemer,Kemer Modeli 6,Giyim,Aksesuar,476,426,52,21,3,2024-01-07,2024-01-15,Nakit,1,6
237,Güneş Gözlüğü,Güneş Gözlüğü Modeli 7,Giyim,Aksesuar,459,361,80,62,8,2024-01-24,2024-01-28,Nakit,1,6
238,Maskara,Maskara Modeli 8,Kozmetik,Makyaj,209,149,49,0,27,2024-01-03,2024-01-24,Kredi Kartı,2,7
239,Ruj,Ruj Modeli 8,Kozmetik,Makyaj,68,52,63,28,10,2024-01-15,2024-01-28,Kredi Kartı,2,7
240,Allık,Allık Modeli 3,Kozmetik,Makyaj,130,117,19,6,7,2024-01-16,2024-01-20,Kredi Kartı,2,7
241,Fondöten,Fondöten Modeli 6,Kozmetik,Makyaj,70,25,93,67,7,2024-01-20,2024-01-21,Kredi Kartı,2,7
242,Göz Kalemi,Göz Kalemi Modeli 7,Kozmetik,Makyaj,137,112,65,29,10,2024-01-21,2024-01-27,Nakit,2,7
243,Şampuan,Şampuan Modeli 1,Kozmetik,Kişisel Bakım,158,128,59,10,25,2024-01-28,2024-01-31,Kredi Kartı,2,8
244,Saç Kremi,Saç Kremi Modeli 3,Kozmetik,Kişisel Bakım,310,240,34,28,0,2024-01-25,2024-01-29,Nakit,2,8
245,Diş Fırçası,Diş Fırçası Modeli 8,Kozmetik,Kişisel Bakım,195,101,41,15,13,2024-01-10,2024-01-19,Nakit,2,8
246,Diş Macunu,Diş Macunu Modeli 1,Kozmetik,Kişisel Bakım,394,369,33,25,4,2024-01-01,2024-01-18,Nakit,2,8
247,Diş İpi,Diş İpi Modeli 2,Kozmetik,Kişisel Bakım,71,25,99,91,1,2024-01-22,2024-01-31,Kredi Kartı,2,8
248,Deodorant,Deodorant Modeli 9,Kozmetik,Kişisel Bakım,252,229,100,3,51,2024-01-03,2024-01-13,Kredi Kartı,2,8
249,Parfüm,Parfüm Modeli 6,Kozmetik,Kişisel Bakım,262,185,59,58,1,2024-01-09,2024-01-22,Nakit,2,8
250,Nemlendirici Krem,Nemlendirici Krem Modeli 10,Kozmetik,Kişisel Bakım,380,333,99,96,1,2024-01-24,2024-01-31,Nakit,2,8
251,Duş Jeli,Duş Jeli Modeli 7,Kozmetik,Kişisel Bakım,352,272,38,8,19,2024-01-22,2024-01-27,Kredi Kartı,2,8
252,Kese,Kese Modeli 3,Kozmetik,Kişisel Bakım,96,60,54,18,12,2024-01-02,2024-01-09,Nakit,2,8
253,Güneş Kremi,Güneş Kremi Modeli 2,Kozmetik,Kişisel Bakım,251,204,37,23,14,2024-01-17,2024-01-23,Nakit,2,8
254,Tarak,Tarak Modeli 9,Kozmetik,Kişisel Bakım,469,402,82,30,33,2024-01-26,2024-01-29,Nakit,2,8
255,Süpürge,Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,59,25,16,5,2,2024-01-19,2024-01-31,Kredi Kartı,3,9
256,Robot Süpürge,Robot Süpürge Modeli 9,Elektronik,Küçük Ev Aletleri,52,25,90,74,9,2024-01-12,2024-01-20,Kredi Kartı,3,9
257,Ütü,Ütü Modeli 2,Elektronik,Küçük Ev Aletleri,461,420,97,38,49,2024-01-26,2024-01-31,Kredi Kartı,3,9
258,Kahve Makinesi,Kahve Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,434,409,51,42,2,2024-01-05,2024-01-28,Nakit,3,9
259,Çay Makinesi,Çay Makinesi Modeli 9,Elektronik,Küçük Ev Aletleri,415,388,58,50,0,2024-01-19,2024-01-20,Nakit,3,9
260,Blender,Blender Modeli 7,Elektronik,Küçük Ev Aletleri,307,241,38,20,13,2024-01-10,2024-01-18,Kredi Kartı,3,9
261,Tost Makinesi,Tost Makinesi Modeli 9,Elektronik,Küçük Ev Aletleri,458,441,13,0,6,2024-01-16,2024-01-22,Nakit,3,9
262,Su Isıtıcı,Su Isıtıcı Modeli 9,Elektronik,Küçük Ev Aletleri,279,231,11,7,1,2024-01-21,2024-01-27,Kredi Kartı,3,9
263,Mikser,Mikser Modeli 10,Elektronik,Küçük Ev Aletleri,197,125,66,15,11,2024-01-14,2024-01-22,Nakit,3,9
264,Airfryer,Airfryer Modeli 6,Elektronik,Küçük Ev Aletleri,382,301,61,55,5,2024-01-29,2024-01-31,Nakit,3,9
265,Akıllı Saat,Akıllı Saat Modeli 10,Elektronik,Giyilebilir Teknoloji,115,85,29,22,7,2024-01-17,2024-01-31,Nakit,3,10
266,Akıllı Bileklik,Akıllı Bileklik Modeli 8,Elektronik,Giyilebilir Teknoloji,119,99,87,30,36,2024-01-06,2024-01-21,Nakit,3,10
267,iOS Cep Telefon,iOS Cep Telefon Modeli 4,Elektronik,Telefon,228,190,96,37,31,2024-01-17,2024-01-25,Kredi Kartı,3,11
268,Buzdolabı,Buzdolabı Modeli 8,Elektronik,Beyaz Eşya,399,310,65,43,10,2024-01-22,2024-01-26,Kredi Kartı,3,12
269,Çamaşır Makinesi,Çamaşır Makinesi Modeli 6,Elektronik,Beyaz Eşya,199,171,61,49,12,2024-01-09,2024-01-14,Kredi Kartı,3,12
270,Bulaşık Makinesi,Bulaşık Makinesi Modeli 8,Elektronik,Beyaz Eşya,240,210,98,28,1,2024-01-13,2024-01-24,Nakit,3,12
271,Kurutma Makinesi,Kurutma Makinesi Modeli 5,Elektronik,Beyaz Eşya,258,181,70,24,1,2024-01-13,2024-01-25,Nakit,3,12
272,Derin Dondurucu,Derin Dondurucu Modeli 8,Elektronik,Beyaz Eşya,470,376,71,14,29,2024-01-19,2024-01-30,Nakit,3,12
273,Ankastre Set,Ankastre Set Modeli 7,Elektronik,Beyaz Eşya,255,157,30,20,10,2024-01-02,2024-01-26,Nakit,3,12
274,Kombi,Kombi Modeli 1,Elektronik,Beyaz Eşya,127,27,75,69,6,2024-01-25,2024-01-28,Nakit,3,12
275,Mikrodalga Fırın,Mikrodalga Fırın Modeli 5,Elektronik,Beyaz Eşya,325,292,36,36,0,2024-01-20,2024-01-27,Kredi Kartı,3,12
276,Smart TV,Smart TV Modeli 8,Elektronik,Televizyon,61,43,71,71,0,2024-01-29,2024-01-31,Nakit,3,13
277,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 7,Elektronik,Kamera,155,91,97,23,49,2024-01-30,2024-01-31,Kredi Kartı,3,14
278,Aksiyon Kamera,Aksiyon Kamera Modeli 2,Elektronik,Kamera,305,258,90,19,47,2024-01-28,2024-01-31,Kredi Kartı,3,14
279,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 2,Elektronik,Kamera,65,25,15,5,8,2024-01-15,2024-01-31,Nakit,3,14
280,Telefon Kılıfı,Telefon Kılıfı Modeli 5,Elektronik,Aksesuarlar,361,263,69,27,2,2024-01-28,2024-01-31,Nakit,3,15
281,Şarj Aleti,Şarj Aleti Modeli 10,Elektronik,Aksesuarlar,339,256,98,4,68,2024-01-24,2024-01-28,Kredi Kartı,3,15
282,Kulaklık,Kulaklık Modeli 6,Elektronik,Aksesuarlar,287,266,11,4,4,2024-01-19,2024-01-28,Kredi Kartı,3,15
283,Hafıza Kartı,Hafıza Kartı Modeli 9,Elektronik,Aksesuarlar,371,330,32,20,7,2024-01-23,2024-01-31,Nakit,3,15
284,Hoparlör,Hoparlör Modeli 7,Elektronik,Aksesuarlar,50,28,31,0,29,2024-01-18,2024-01-25,Nakit,3,15
285,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 8,Elektronik,Aksesuarlar,465,454,32,22,4,2024-01-17,2024-01-25,Nakit,3,15
286,Tv Kumandası,Tv Kumandası Modeli 10,Elektronik,Aksesuarlar,331,288,64,23,24,2024-01-09,2024-01-23,Nakit,3,15
287,HDMI Kablo,HDMI Kablo Modeli 9,Elektronik,Aksesuarlar,456,428,49,49,0,2024-01-20,2024-01-30,Nakit,3,15
288,Kablo & Adaptör,Kablo & Adaptör Modeli 9,Elektronik,Aksesuarlar,419,382,14,14,0,2024-01-29,2024-01-31,Kredi Kartı,3,15
289,Tencere,Tencere Modeli 8,Ev,Sofra & Mutfak,401,316,88,35,35,2024-01-09,2024-01-13,Kredi Kartı,4,16
290,Yemek Takımı,Yemek Takımı Modeli 9,Ev,Sofra & Mutfak,55,25,60,6,33,2024-01-02,2024-01-12,Kredi Kartı,4,16
291,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 9,Ev,Sofra & Mutfak,431,343,40,24,3,2024-01-08,2024-01-09,Kredi Kartı,4,16
292,Fincan Takımı,Fincan Takımı Modeli 10,Ev,Sofra & Mutfak,231,158,24,22,1,2024-01-22,2024-01-25,Nakit,4,16
293,Bardak,Bardak Modeli 3,Ev,Sofra & Mutfak,54,25,67,55,9,2024-01-07,2024-01-16,Nakit,4,16
294,Hurç,Hurç Modeli 1,Ev,Ev Gereçleri,230,176,99,6,3,2024-01-07,2024-01-21,Kredi Kartı,4,17
295,Askı,Askı Modeli 5,Ev,Ev Gereçleri,92,25,12,5,5,2024-01-30,2024-01-31,Kredi Kartı,4,17
296,Ütü Masası,Ütü Masası Modeli 9,Ev,Ev Gereçleri,152,115,96,90,0,2024-01-01,2024-01-06,Kredi Kartı,4,17
297,Yastık & Yorgan,Yastık & Yorgan Modeli 2,Ev,Ev Tekstili,423,358,26,1,24,2024-01-05,2024-01-28,Kredi Kartı,4,18
298,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 4,Ev,Ev Tekstili,379,348,40,9,31,2024-01-07,2024-01-11,Nakit,4,18
299,Perde,Perde Modeli 7,Ev,Ev Tekstili,196,101,73,72,1,2024-01-12,2024-01-29,Kredi Kartı,4,18
300,Paspas,Paspas Modeli 10,Ev,Ev Tekstili,212,185,41,35,2,2024-01-19,2024-01-27,Kredi Kartı,4,18
301,Halı,Halı Modeli 8,Ev,Ev Tekstili,60,35,67,34,13,2024-01-26,2024-01-28,Nakit,4,18
302,Havlu & Bornoz,Havlu & Bornoz Modeli 9,Ev,Ev Tekstili,85,25,30,19,4,2024-01-14,2024-01-26,Nakit,4,18
303,Ayna,Ayna Modeli 6,Ev,Ev Dekorasyon,358,284,59,50,5,2024-01-12,2024-01-27,Kredi Kartı,4,19
304,Tablo,Tablo Modeli 4,Ev,Ev Dekorasyon,315,221,41,25,10,2024-01-04,2024-01-14,Nakit,4,19
305,Vazo,Vazo Modeli 7,Ev,Ev Dekorasyon,401,306,16,12,3,2024-01-12,2024-01-27,Nakit,4,19
306,Duvar Saati,Duvar Saati Modeli 7,Ev,Ev Dekorasyon,363,349,89,85,0,2024-01-11,2024-01-16,Kredi Kartı,4,19
307,Lambader,Lambader Modeli 6,Ev,Ev Dekorasyon,466,430,62,9,25,2024-01-11,2024-01-30,Kredi Kartı,4,19
308,Yatak Odası Takımı,Yatak Odası Takımı Modeli 10,Ev,Mobilya,207,193,47,46,1,2024-01-03,2024-01-08,Nakit,4,21
309,Oturma Odası Takımı,Oturma Odası Takımı Modeli 9,Ev,Mobilya,115,47,77,13,56,2024-01-24,2024-01-25,Nakit,4,21
310,Bahçe Mobilyası,Bahçe Mobilyası Modeli 8,Ev,Mobilya,257,212,44,25,13,2024-01-16,2024-01-27,Nakit,4,21
311,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 4,Ev,Mobilya,93,25,15,13,1,2024-01-14,2024-01-16,Kredi Kartı,4,21
312,Genç Odası Takımı,Genç Odası Takımı Modeli 10,Ev,Mobilya,379,348,79,14,24,2024-01-19,2024-01-23,Nakit,4,21
313,Koltuk Takımı,Koltuk Takımı Modeli 5,Ev,Mobilya,284,197,88,70,17,2024-01-11,2024-01-24,Nakit,4,21
314,Dolap,Dolap Modeli 1,Ev,Mobilya,261,171,32,13,13,2024-01-23,2024-01-30,Nakit,4,21
315,Sandalye,Sandalye Modeli 2,Ev,Mobilya,82,25,92,34,26,2024-01-30,2024-01-31,Kredi Kartı,4,21
316,Zigon,Zigon Modeli 5,Ev,Mobilya,375,310,25,17,6,2024-01-05,2024-01-28,Nakit,4,21
317,Mont,Mont Modeli 1,Giyim,Dış Giyim,245,185,57,6,10,2024-01-14,2024-01-17,Nakit,1,1
318,Spor Ayakkabı,Spor Ayakkabı Modeli 4,Giyim,Ayakkabı,145,73,15,3,12,2024-01-11,2024-01-16,Nakit,1,2
319,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 8,Giyim,Ayakkabı,207,135,30,8,4,2024-01-02,2024-01-26,Kredi Kartı,1,2
320,Günlük Ayakkabı,Günlük Ayakkabı Modeli 2,Giyim,Ayakkabı,295,224,89,50,39,2024-01-23,2024-01-29,Kredi Kartı,1,2
321,Bot,Bot Modeli 5,Giyim,Ayakkabı,100,89,41,16,17,2024-01-11,2024-01-23,Nakit,1,2
322,Çizme,Çizme Modeli 5,Giyim,Ayakkabı,104,25,67,46,17,2024-01-21,2024-01-30,Kredi Kartı,1,2
323,Terlik,Terlik Modeli 10,Giyim,Ayakkabı,299,237,15,15,0,2024-01-25,2024-01-29,Kredi Kartı,1,2
324,Çocuk Montu,Çocuk Montu Modeli 6,Giyim,Çocuk Giyim,105,53,64,45,18,2024-01-09,2024-01-12,Nakit,1,3
325,Tişört,Tişört Modeli 6,Giyim,Üst Giyim,338,314,86,10,2,2024-01-21,2024-01-27,Kredi Kartı,1,4
326,Gömlek,Gömlek Modeli 7,Giyim,Üst Giyim,409,337,58,30,18,2024-01-16,2024-01-23,Nakit,1,4
327,Etek,Etek Modeli 3,Giyim,Alt Giyim,152,98,53,42,4,2024-01-28,2024-01-31,Nakit,1,5
328,Trençkot,Trençkot Modeli 7,Giyim,Dış Giyim,56,25,63,63,0,2024-01-24,2024-01-26,Nakit,1,1
329,Hırka,Hırka Modeli 2,Giyim,Üst Giyim,342,329,46,8,34,2024-01-07,2024-01-31,Kredi Kartı,1,4
330,Kol Çantası,Kol Çantası Modeli 5,Giyim,Aksesuar,53,41,37,31,2,2024-01-18,2024-01-23,Kredi Kartı,1,6
331,Saat,Saat Modeli 8,Giyim,Aksesuar,126,84,23,8,0,2024-01-15,2024-01-28,Kredi Kartı,1,6
332,Cüzdan,Cüzdan Modeli 3,Giyim,Aksesuar,90,61,58,3,13,2024-01-29,2024-01-31,Nakit,1,6
333,Kolye,Kolye Modeli 7,Giyim,Aksesuar,176,104,36,11,16,2024-01-29,2024-01-31,Nakit,1,6
334,Yüzük,Yüzük Modeli 9,Giyim,Aksesuar,229,151,76,74,2,2024-01-22,2024-01-26,Nakit,1,6
335,Bileklik,Bileklik Modeli 9,Giyim,Aksesuar,286,187,56,38,2,2024-01-10,2024-01-27,Nakit,1,6
336,Küpe,Küpe Modeli 9,Giyim,Aksesuar,419,369,76,46,10,2024-01-22,2024-01-30,Kredi Kartı,1,6
337,Atkı,Atkı Modeli 9,Giyim,Aksesuar,397,323,76,17,25,2024-01-20,2024-01-29,Kredi Kartı,1,6
338,Bere,Bere Modeli 5,Giyim,Aksesuar,345,276,44,44,0,2024-01-24,2024-01-31,Kredi Kartı,1,6
339,Eldiven,Eldiven Modeli 4,Giyim,Aksesuar,81,66,51,30,11,2024-01-18,2024-01-30,Kredi Kartı,1,6
340,Kemer,Kemer Modeli 7,Giyim,Aksesuar,486,426,30,6,6,2024-01-26,2024-01-29,Kredi Kartı,1,6
341,Güneş Gözlüğü,Güneş Gözlüğü Modeli 9,Giyim,Aksesuar,119,71,23,20,2,2024-01-15,2024-01-19,Nakit,1,6
342,Maskara,Maskara Modeli 4,Kozmetik,Makyaj,378,334,21,3,12,2024-01-08,2024-01-27,Nakit,2,7
343,Ruj,Ruj Modeli 5,Kozmetik,Makyaj,421,382,96,74,15,2024-01-24,2024-01-26,Kredi Kartı,2,7
344,Fondöten,Fondöten Modeli 5,Kozmetik,Makyaj,422,370,86,17,52,2024-01-06,2024-01-09,Nakit,2,7
345,Göz Kalemi,Göz Kalemi Modeli 9,Kozmetik,Makyaj,267,211,38,25,8,2024-01-25,2024-01-31,Nakit,2,7
346,Şampuan,Şampuan Modeli 4,Kozmetik,Kişisel Bakım,288,276,35,29,2,2024-01-13,2024-01-28,Kredi Kartı,2,8
347,Saç Kremi,Saç Kremi Modeli 5,Kozmetik,Kişisel Bakım,386,294,17,12,3,2024-01-21,2024-01-25,Nakit,2,8
348,Diş Fırçası,Diş Fırçası Modeli 2,Kozmetik,Kişisel Bakım,132,98,51,3,35,2024-01-23,2024-01-26,Nakit,2,8
349,Diş Macunu,Diş Macunu Modeli 8,Kozmetik,Kişisel Bakım,107,35,60,55,0,2024-01-11,2024-01-17,Kredi Kartı,2,8
350,Diş İpi,Diş İpi Modeli 8,Kozmetik,Kişisel Bakım,252,194,45,1,40,2024-01-03,2024-01-28,Nakit,2,8
351,Deodorant,Deodorant Modeli 4,Kozmetik,Kişisel Bakım,151,98,50,50,0,2024-01-06,2024-01-11,Kredi Kartı,2,8
352,Parfüm,Parfüm Modeli 2,Kozmetik,Kişisel Bakım,481,405,97,83,5,2024-01-08,2024-01-17,Kredi Kartı,2,8
353,Nemlendirici Krem,Nemlendirici Krem Modeli 10,Kozmetik,Kişisel Bakım,198,147,83,50,24,2024-01-02,2024-01-07,Kredi Kartı,2,8
354,Duş Jeli,Duş Jeli Modeli 10,Kozmetik,Kişisel Bakım,339,254,99,65,8,2024-01-25,2024-01-29,Nakit,2,8
355,Kese,Kese Modeli 8,Kozmetik,Kişisel Bakım,495,463,53,13,29,2024-01-06,2024-01-31,Nakit,2,8
356,Güneş Kremi,Güneş Kremi Modeli 6,Kozmetik,Kişisel Bakım,84,25,66,57,2,2024-01-07,2024-01-23,Kredi Kartı,2,8
357,Tarak,Tarak Modeli 10,Kozmetik,Kişisel Bakım,64,25,50,38,7,2024-01-07,2024-01-18,Kredi Kartı,2,8
358,Süpürge,Süpürge Modeli 9,Elektronik,Küçük Ev Aletleri,309,279,47,43,0,2024-01-22,2024-01-24,Nakit,3,9
359,Robot Süpürge,Robot Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,208,170,28,12,12,2024-01-06,2024-01-07,Nakit,3,9
360,Ütü,Ütü Modeli 7,Elektronik,Küçük Ev Aletleri,308,227,25,4,19,2024-01-06,2024-01-17,Kredi Kartı,3,9
361,Kahve Makinesi,Kahve Makinesi Modeli 3,Elektronik,Küçük Ev Aletleri,416,339,94,74,2,2024-01-23,2024-01-24,Nakit,3,9
362,Çay Makinesi,Çay Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,161,141,53,23,24,2024-01-18,2024-01-24,Nakit,3,9
363,Blender,Blender Modeli 7,Elektronik,Küçük Ev Aletleri,465,442,10,8,1,2024-01-10,2024-01-25,Nakit,3,9
364,Tost Makinesi,Tost Makinesi Modeli 6,Elektronik,Küçük Ev Aletleri,193,167,50,11,33,2024-01-17,2024-01-29,Kredi Kartı,3,9
365,Su Isıtıcı,Su Isıtıcı Modeli 3,Elektronik,Küçük Ev Aletleri,59,25,73,68,4,2024-01-16,2024-01-25,Nakit,3,9
366,Mikser,Mikser Modeli 1,Elektronik,Küçük Ev Aletleri,126,110,23,9,11,2024-01-21,2024-01-23,Kredi Kartı,3,9
367,Airfryer,Airfryer Modeli 10,Elektronik,Küçük Ev Aletleri,201,146,86,48,37,2024-01-11,2024-01-26,Kredi Kartı,3,9
368,Akıllı Saat,Akıllı Saat Modeli 9,Elektronik,Giyilebilir Teknoloji,397,374,63,17,46,2024-01-09,2024-01-27,Kredi Kartı,3,10
369,Akıllı Bileklik,Akıllı Bileklik Modeli 10,Elektronik,Giyilebilir Teknoloji,309,224,60,0,5,2024-01-06,2024-01-08,Kredi Kartı,3,10
370,Android Cep Telefon,Android Cep Telefon Modeli 2,Elektronik,Telefon,283,254,79,63,14,2024-01-04,2024-01-29,Nakit,3,11
371,Buzdolabı,Buzdolabı Modeli 8,Elektronik,Beyaz Eşya,333,253,49,17,12,2024-01-03,2024-01-07,Kredi Kartı,3,12
372,Çamaşır Makinesi,Çamaşır Makinesi Modeli 7,Elektronik,Beyaz Eşya,386,297,47,33,4,2024-01-03,2024-01-10,Kredi Kartı,3,12
373,Bulaşık Makinesi,Bulaşık Makinesi Modeli 3,Elektronik,Beyaz Eşya,321,240,20,4,5,2024-01-05,2024-01-10,Nakit,3,12
374,Kurutma Makinesi,Kurutma Makinesi Modeli 6,Elektronik,Beyaz Eşya,429,376,56,24,15,2024-01-19,2024-01-22,Kredi Kartı,3,12
375,Derin Dondurucu,Derin Dondurucu Modeli 10,Elektronik,Beyaz Eşya,85,25,89,86,0,2024-01-10,2024-01-25,Nakit,3,12
376,Ankastre Set,Ankastre Set Modeli 10,Elektronik,Beyaz Eşya,155,67,22,2,9,2024-01-04,2024-01-22,Kredi Kartı,3,12
377,Kombi,Kombi Modeli 4,Elektronik,Beyaz Eşya,409,333,35,15,10,2024-01-22,2024-01-29,Kredi Kartı,3,12
378,Mikrodalga Fırın,Mikrodalga Fırın Modeli 4,Elektronik,Beyaz Eşya,340,316,37,11,12,2024-01-16,2024-01-28,Kredi Kartı,3,12
