urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
188,Ütü Masası,Ütü Masası Modeli 6,Ev,Ev Gereçleri,223,208,78,67,10,2024-02-06,2024-02-22,Kredi Kartı,4,17
189,Nevresim Takımı,Nevresim Takımı Modeli 9,Ev,Ev Tekstili,480,454,54,35,7,2024-02-08,2024-02-27,Nakit,4,18
190,Yastık & Yorgan,Yastık & Yorgan Modeli 9,Ev,Ev Tekstili,291,271,82,41,11,2024-02-11,2024-02-12,Kredi Kartı,4,18
191,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 4,Ev,Ev Tekstili,99,53,45,45,0,2024-02-06,2024-02-19,Nakit,4,18
192,Perde,Perde Modeli 8,Ev,Ev Tekstili,373,359,52,45,4,2024-02-08,2024-02-27,Kredi Kartı,4,18
193,Paspas,Paspas Modeli 4,Ev,Ev Tekstili,329,247,44,4,0,2024-02-09,2024-02-26,Nakit,4,18
194,Halı,Halı Modeli 4,Ev,Ev Tekstili,291,235,84,67,2,2024-02-26,2024-02-28,Kredi Kartı,4,18
195,Havlu & Bornoz,Havlu & Bornoz Modeli 3,Ev,Ev Tekstili,173,161,43,4,22,2024-02-21,2024-02-28,Kredi Kartı,4,18
196,Ayna,Ayna Modeli 9,Ev,Ev Dekorasyon,246,188,59,40,2,2024-02-11,2024-02-15,Kredi Kartı,4,19
197,Tablo,Tablo Modeli 2,Ev,Ev Dekorasyon,445,390,97,71,0,2024-02-01,2024-02-29,Kredi Kartı,4,19
198,Vazo,Vazo Modeli 9,Ev,Ev Dekorasyon,82,25,30,6,19,2024-02-27,2024-02-29,Nakit,4,19
199,Duvar Saati,Duvar Saati Modeli 5,Ev,Ev Dekorasyon,115,52,52,9,32,2024-02-16,2024-02-18,Nakit,4,19
200,Avize,Avize Modeli 8,Ev,Ev Aydınlatma,256,239,44,44,0,2024-02-21,2024-02-23,Nakit,4,20
201,Lambader,Lambader Modeli 9,Ev,Ev Dekorasyon,53,30,78,22,51,2024-02-01,2024-02-11,Kredi Kartı,4,19
202,Yatak Odası Takımı,Yatak Odası Takımı Modeli 10,Ev,Mobilya,435,405,20,12,0,2024-02-21,2024-02-23,Kredi Kartı,4,21
203,Oturma Odası Takımı,Oturma Odası Takımı Modeli 9,Ev,Mobilya,423,412,29,1,6,2024-02-08,2024-02-28,Nakit,4,21
204,Bahçe Mobilyası,Bahçe Mobilyası Modeli 1,Ev,Mobilya,72,25,45,2,15,2024-02-26,2024-02-27,Kredi Kartı,4,21
205,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 4,Ev,Mobilya,182,103,55,12,17,2024-02-26,2024-02-29,Kredi Kartı,4,21
206,Genç Odası Takımı,Genç Odası Takımı Modeli 8,Ev,Mobilya,162,111,100,87,5,2024-02-17,2024-02-22,Nakit,4,21
207,Koltuk Takımı,Koltuk Takımı Modeli 3,Ev,Mobilya,258,211,43,19,21,2024-02-14,2024-02-16,Nakit,4,21
208,Dolap,Dolap Modeli 9,Ev,Mobilya,95,25,94,62,25,2024-02-01,2024-02-06,Nakit,4,21
209,Gardırop,Gardırop Modeli 2,Ev,Mobilya,490,457,38,28,2,2024-02-14,2024-02-21,Kredi Kartı,4,21
210,Sandalye,Sandalye Modeli 5,Ev,Mobilya,66,25,36,32,4,2024-02-08,2024-02-16,Nakit,4,21
211,Zigon,Zigon Modeli 4,Ev,Mobilya,125,25,42,33,7,2024-02-04,2024-02-07,Nakit,4,21
212,Spor Ayakkabı,Spor Ayakkabı Modeli 1,Giyim,Ayakkabı,485,424,42,32,1,2024-02-05,2024-02-21,Kredi Kartı,1,2
213,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 10,Giyim,Ayakkabı,465,416,86,64,0,2024-02-20,2024-02-29,Nakit,1,2
214,Günlük Ayakkabı,Günlük Ayakkabı Modeli 5,Giyim,Ayakkabı,417,352,56,50,2,2024-02-10,2024-02-11,Kredi Kartı,1,2
215,Bot,Bot Modeli 4,Giyim,Ayakkabı,368,333,89,77,1,2024-02-26,2024-02-27,Nakit,1,2
216,Çizme,Çizme Modeli 6,Giyim,Ayakkabı,346,321,91,78,8,2024-02-22,2024-02-25,Kredi Kartı,1,2
217,Terlik,Terlik Modeli 10,Giyim,Ayakkabı,420,340,66,4,37,2024-02-26,2024-02-29,Kredi Kartı,1,2
218,Çocuk Montu,Çocuk Montu Modeli 4,Giyim,Çocuk Giyim,466,452,43,18,11,2024-02-22,2024-02-23,Kredi Kartı,1,3
219,Tişört,Tişört Modeli 8,Giyim,Üst Giyim,260,166,20,9,3,2024-02-19,2024-02-29,Nakit,1,4
220,Gömlek,Gömlek Modeli 1,Giyim,Üst Giyim,208,120,42,3,22,2024-02-10,2024-02-27,Kredi Kartı,1,4
221,Pantalon,Pantalon Modeli 7,Giyim,Alt Giyim,187,123,10,8,2,2024-02-05,2024-02-25,Nakit,1,5
222,Etek,Etek Modeli 9,Giyim,Alt Giyim,249,157,51,41,0,2024-02-18,2024-02-23,Nakit,1,5
223,Kazak,Kazak Modeli 7,Giyim,Üst Giyim,130,114,67,18,8,2024-02-16,2024-02-21,Nakit,1,4
224,Trençkot,Trençkot Modeli 8,Giyim,Dış Giyim,128,60,35,10,23,2024-02-18,2024-02-22,Kredi Kartı,1,1
225,Kol Çantası,Kol Çantası Modeli 2,Giyim,Aksesuar,120,94,54,8,15,2024-02-04,2024-02-09,Nakit,1,6
226,Saat,Saat Modeli 7,Giyim,Aksesuar,387,356,94,76,8,2024-02-04,2024-02-27,Kredi Kartı,1,6
227,Cüzdan,Cüzdan Modeli 6,Giyim,Aksesuar,220,198,83,38,39,2024-02-26,2024-02-28,Kredi Kartı,1,6
228,Kolye,Kolye Modeli 3,Giyim,Aksesuar,443,406,96,93,3,2024-02-17,2024-02-19,Kredi Kartı,1,6
229,Yüzük,Yüzük Modeli 3,Giyim,Aksesuar,370,284,79,50,21,2024-02-13,2024-02-26,Nakit,1,6
230,Bileklik,Bileklik Modeli 4,Giyim,Aksesuar,148,96,46,22,22,2024-02-05,2024-02-17,Kredi Kartı,1,6
231,Küpe,Küpe Modeli 8,Giyim,Aksesuar,170,109,18,8,4,2024-02-19,2024-02-20,Kredi Kartı,1,6
232,Atkı,Atkı Modeli 1,Giyim,Aksesuar,79,25,31,8,1,2024-02-10,2024-02-22,Nakit,1,6
233,Bere,Bere Modeli 7,Giyim,Aksesuar,453,362,33,22,11,2024-02-19,2024-02-21,Kredi Kartı,1,6
234,Eldiven,Eldiven Modeli 8,Giyim,Aksesuar,435,369,95,67,25,2024-02-06,2024-02-10,Nakit,1,6
235,Kemer,Kemer Modeli 7,Giyim,Aksesuar,310,248,41,20,0,2024-02-22,2024-02-25,Nakit,1,6
236,Güneş Gözlüğü,Güneş Gözlüğü Modeli 3,Giyim,Aksesuar,130,83,64,7,33,2024-02-03,2024-02-28,Kredi Kartı,1,6
237,Maskara,Maskara Modeli 4,Kozmetik,Makyaj,340,316,91,37,44,2024-02-24,2024-02-29,Nakit,2,7
238,Ruj,Ruj Modeli 4,Kozmetik,Makyaj,365,319,29,2,12,2024-02-14,2024-02-21,Kredi Kartı,2,7
239,Allık,Allık Modeli 2,Kozmetik,Makyaj,270,195,31,7,20,2024-02-08,2024-02-19,Kredi Kartı,2,7
240,Fondöten,Fondöten Modeli 10,Kozmetik,Makyaj,360,344,82,6,11,2024-02-08,2024-02-18,Kredi Kartı,2,7
241,Oje,Oje Modeli 4,Kozmetik,Makyaj,349,320,46,27,8,2024-02-14,2024-02-29,Kredi Kartı,2,7
242,Göz Kalemi,Göz Kalemi Modeli 4,Kozmetik,Makyaj,420,396,40,36,1,2024-02-25,2024-02-28,Nakit,2,7
243,Şampuan,Şampuan Modeli 6,Kozmetik,Kişisel Bakım,405,367,48,28,7,2024-02-07,2024-02-10,Nakit,2,8
244,Saç Kremi,Saç Kremi Modeli 8,Kozmetik,Kişisel Bakım,81,25,83,76,4,2024-02-03,2024-02-05,Nakit,2,8
245,Diş Fırçası,Diş Fırçası Modeli 8,Kozmetik,Kişisel Bakım,487,441,22,18,2,2024-02-09,2024-02-20,Kredi Kartı,2,8
246,Diş İpi,Diş İpi Modeli 5,Kozmetik,Kişisel Bakım,113,38,52,23,14,2024-02-19,2024-02-22,Kredi Kartı,2,8
247,Deodorant,Deodorant Modeli 7,Kozmetik,Kişisel Bakım,182,169,31,3,15,2024-02-05,2024-02-13,Nakit,2,8
248,Parfüm,Parfüm Modeli 3,Kozmetik,Kişisel Bakım,125,101,46,36,1,2024-02-05,2024-02-28,Nakit,2,8
249,Duş Jeli,Duş Jeli Modeli 6,Kozmetik,Kişisel Bakım,246,191,97,39,28,2024-02-07,2024-02-25,Nakit,2,8
250,Kese,Kese Modeli 1,Kozmetik,Kişisel Bakım,388,334,36,10,17,2024-02-25,2024-02-28,Nakit,2,8
251,Güneş Kremi,Güneş Kremi Modeli 6,Kozmetik,Kişisel Bakım,341,275,12,3,1,2024-02-07,2024-02-11,Kredi Kartı,2,8
252,Tarak,Tarak Modeli 8,Kozmetik,Kişisel Bakım,490,478,93,3,10,2024-02-13,2024-02-20,Kredi Kartı,2,8
253,Süpürge,Süpürge Modeli 2,Elektronik,Küçük Ev Aletleri,430,373,72,46,2,2024-02-18,2024-02-27,Nakit,3,9
254,Robot Süpürge,Robot Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,476,383,83,18,17,2024-02-12,2024-02-29,Nakit,3,9
255,Ütü,Ütü Modeli 2,Elektronik,Küçük Ev Aletleri,161,132,58,56,0,2024-02-22,2024-02-26,Nakit,3,9
256,Kahve Makinesi,Kahve Makinesi Modeli 10,Elektronik,Küçük Ev Aletleri,128,86,75,43,23,2024-02-01,2024-02-09,Nakit,3,9
257,Çay Makinesi,Çay Makinesi Modeli 6,Elektronik,Küçük Ev Aletleri,496,453,13,8,4,2024-02-18,2024-02-24,Nakit,3,9
258,Blender,Blender Modeli 5,Elektronik,Küçük Ev Aletleri,464,378,23,7,7,2024-02-07,2024-02-29,Nakit,3,9
259,Tost Makinesi,Tost Makinesi Modeli 4,Elektronik,Küçük Ev Aletleri,447,436,100,12,70,2024-02-05,2024-02-22,Nakit,3,9
260,Su Isıtıcı,Su Isıtıcı Modeli 5,Elektronik,Küçük Ev Aletleri,392,376,12,9,1,2024-02-17,2024-02-25,Kredi Kartı,3,9
261,Mikser,Mikser Modeli 9,Elektronik,Küçük Ev Aletleri,222,185,39,36,0,2024-02-01,2024-02-20,Nakit,3,9
262,Airfryer,Airfryer Modeli 8,Elektronik,Küçük Ev Aletleri,240,212,36,21,2,2024-02-16,2024-02-18,Kredi Kartı,3,9
263,Akıllı Saat,Akıllı Saat Modeli 4,Elektronik,Giyilebilir Teknoloji,467,424,60,42,11,2024-02-15,2024-02-24,Kredi Kartı,3,10
264,Akıllı Bileklik,Akıllı Bileklik Modeli 8,Elektronik,Giyilebilir Teknoloji,314,269,46,4,21,2024-02-22,2024-02-28,Nakit,3,10
265,Android Cep Telefon,Android Cep Telefon Modeli 10,Elektronik,Telefon,272,245,31,22,1,2024-02-15,2024-02-29,Nakit,3,11
266,iOS Cep Telefon,iOS Cep Telefon Modeli 1,Elektronik,Telefon,205,183,64,52,0,2024-02-18,2024-02-26,Nakit,3,11
267,Çamaşır Makinesi,Çamaşır Makinesi Modeli 8,Elektronik,Beyaz Eşya,140,67,69,68,1,2024-02-01,2024-02-20,Kredi Kartı,3,12
268,Bulaşık Makinesi,Bulaşık Makinesi Modeli 5,Elektronik,Beyaz Eşya,160,131,56,55,0,2024-02-05,2024-02-23,Nakit,3,12
269,Kurutma Makinesi,Kurutma Makinesi Modeli 2,Elektronik,Beyaz Eşya,416,373,75,52,9,2024-02-28,2024-02-29,Nakit,3,12
270,Derin Dondurucu,Derin Dondurucu Modeli 6,Elektronik,Beyaz Eşya,412,336,41,2,36,2024-02-17,2024-02-21,Nakit,3,12
271,Ankastre Set,Ankastre Set Modeli 2,Elektronik,Beyaz Eşya,168,135,64,14,24,2024-02-03,2024-02-09,Nakit,3,12
272,Kombi,Kombi Modeli 6,Elektronik,Beyaz Eşya,106,62,97,27,32,2024-02-25,2024-02-28,Kredi Kartı,3,12
273,Mikrodalga Fırın,Mikrodalga Fırın Modeli 10,Elektronik,Beyaz Eşya,299,233,10,5,0,2024-02-27,2024-02-29,Nakit,3,12
274,Smart TV,Smart TV Modeli 8,Elektronik,Televizyon,325,315,62,40,19,2024-02-18,2024-02-29,Nakit,3,13
275,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 8,Elektronik,Kamera,216,199,76,5,65,2024-02-16,2024-02-23,Kredi Kartı,3,14
276,Aksiyon Kamera,Aksiyon Kamera Modeli 10,Elektronik,Kamera,283,209,13,0,0,2024-02-17,2024-02-27,Kredi Kartı,3,14
277,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 5,Elektronik,Kamera,495,403,59,25,17,2024-02-21,2024-02-23,Nakit,3,14
278,Telefon Kılıfı,Telefon Kılıfı Modeli 7,Elektronik,Aksesuarlar,223,168,15,0,7,2024-02-16,2024-02-29,Kredi Kartı,3,15
279,Şarj Aleti,Şarj Aleti Modeli 3,Elektronik,Aksesuarlar,147,137,44,30,5,2024-02-28,2024-02-29,Kredi Kartı,3,15
280,Powerbank,Powerbank Modeli 5,Elektronik,Aksesuarlar,319,298,82,77,5,2024-02-26,2024-02-28,Kredi Kartı,3,15
281,Kulaklık,Kulaklık Modeli 4,Elektronik,Aksesuarlar,195,133,81,11,66,2024-02-08,2024-02-17,Kredi Kartı,3,15
282,Hafıza Kartı,Hafıza Kartı Modeli 1,Elektronik,Aksesuarlar,459,401,72,20,30,2024-02-08,2024-02-09,Nakit,3,15
283,Tv Kumandası,Tv Kumandası Modeli 7,Elektronik,Aksesuarlar,318,243,51,49,2,2024-02-27,2024-02-28,Nakit,3,15
284,HDMI Kablo,HDMI Kablo Modeli 2,Elektronik,Aksesuarlar,162,147,49,18,14,2024-02-26,2024-02-29,Kredi Kartı,3,15
285,Kablo & Adaptör,Kablo & Adaptör Modeli 4,Elektronik,Aksesuarlar,58,25,78,46,1,2024-02-13,2024-02-17,Nakit,3,15
286,Tencere,Tencere Modeli 8,Ev,Sofra & Mutfak,391,377,55,11,42,2024-02-03,2024-02-23,Kredi Kartı,4,16
287,Yemek Takımı,Yemek Takımı Modeli 8,Ev,Sofra & Mutfak,250,194,20,17,1,2024-02-13,2024-02-19,Kredi Kartı,4,16
288,Kahvaltı Takımı,Kahvaltı Takımı Modeli 10,Ev,Sofra & Mutfak,303,277,18,11,1,2024-02-01,2024-02-27,Nakit,4,16
289,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 2,Ev,Sofra & Mutfak,205,122,86,32,48,2024-02-07,2024-02-27,Kredi Kartı,4,16
290,Fincan Takımı,Fincan Takımı Modeli 2,Ev,Sofra & Mutfak,78,25,57,43,10,2024-02-18,2024-02-24,Nakit,4,16
291,Bardak,Bardak Modeli 7,Ev,Sofra & Mutfak,253,224,12,5,4,2024-02-07,2024-02-28,Nakit,4,16
292,Hurç,Hurç Modeli 1,Ev,Ev Gereçleri,94,31,95,15,66,2024-02-03,2024-02-24,Nakit,4,17
293,Askı,Askı Modeli 1,Ev,Ev Gereçleri,192,159,12,7,3,2024-02-21,2024-02-28,Kredi Kartı,4,17
294,Çamaşır Sepeti,Çamaşır Sepeti Modeli 4,Ev,Ev Gereçleri,160,64,22,1,18,2024-02-08,2024-02-23,Nakit,4,17
295,Ütü Masası,Ütü Masası Modeli 1,Ev,Ev Gereçleri,314,237,77,29,6,2024-02-16,2024-02-29,Kredi Kartı,4,17
296,Nevresim Takımı,Nevresim Takımı Modeli 9,Ev,Ev Tekstili,495,435,36,32,2,2024-02-20,2024-02-24,Nakit,4,18
297,Yastık & Yorgan,Yastık & Yorgan Modeli 9,Ev,Ev Tekstili,213,161,31,17,3,2024-02-02,2024-02-07,Kredi Kartı,4,18
298,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 9,Ev,Ev Tekstili,467,382,68,16,3,2024-02-23,2024-02-27,Nakit,4,18
299,Perde,Perde Modeli 5,Ev,Ev Tekstili,84,53,100,1,94,2024-02-08,2024-02-22,Nakit,4,18
300,Paspas,Paspas Modeli 8,Ev,Ev Tekstili,455,375,81,60,1,2024-02-20,2024-02-28,Nakit,4,18
301,Halı,Halı Modeli 2,Ev,Ev Tekstili,395,378,78,9,19,2024-02-05,2024-02-25,Kredi Kartı,4,18
302,Havlu & Bornoz,Havlu & Bornoz Modeli 10,Ev,Ev Tekstili,357,342,74,45,13,2024-02-22,2024-02-23,Kredi Kartı,4,18
303,Ayna,Ayna Modeli 8,Ev,Ev Dekorasyon,212,165,74,1,2,2024-02-20,2024-02-27,Kredi Kartı,4,19
304,Tablo,Tablo Modeli 5,Ev,Ev Dekorasyon,317,247,18,0,3,2024-02-27,2024-02-29,Kredi Kartı,4,19
305,Vazo,Vazo Modeli 6,Ev,Ev Dekorasyon,461,369,20,17,2,2024-02-20,2024-02-24,Kredi Kartı,4,19
306,Duvar Saati,Duvar Saati Modeli 7,Ev,Ev Dekorasyon,241,215,71,46,16,2024-02-21,2024-02-25,Kredi Kartı,4,19
307,Avize,Avize Modeli 2,Ev,Ev Aydınlatma,249,201,10,10,0,2024-02-27,2024-02-28,Kredi Kartı,4,20
308,Lambader,Lambader Modeli 6,Ev,Ev Dekorasyon,268,187,66,60,5,2024-02-16,2024-02-25,Kredi Kartı,4,19
309,Yatak Odası Takımı,Yatak Odası Takımı Modeli 4,Ev,Mobilya,154,100,15,10,5,2024-02-12,2024-02-14,Nakit,4,21
310,Oturma Odası Takımı,Oturma Odası Takımı Modeli 4,Ev,Mobilya,222,200,20,13,7,2024-02-28,2024-02-29,Kredi Kartı,4,21
311,Bahçe Mobilyası,Bahçe Mobilyası Modeli 2,Ev,Mobilya,170,144,93,7,39,2024-02-09,2024-02-10,Kredi Kartı,4,21
312,Yemek Odası Takımı,Yemek Odası Takımı Modeli 8,Ev,Mobilya,437,398,79,35,36,2024-02-05,2024-02-20,Nakit,4,21
313,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 3,Ev,Mobilya,294,274,86,32,18,2024-02-01,2024-02-16,Kredi Kartı,4,21
314,Genç Odası Takımı,Genç Odası Takımı Modeli 1,Ev,Mobilya,349,310,36,18,8,2024-02-10,2024-02-29,Kredi Kartı,4,21
315,Koltuk Takımı,Koltuk Takımı Modeli 1,Ev,Mobilya,268,247,40,3,11,2024-02-05,2024-02-28,Nakit,4,21
316,Dolap,Dolap Modeli 8,Ev,Mobilya,343,267,36,10,15,2024-02-11,2024-02-12,Kredi Kartı,4,21
317,Gardırop,Gardırop Modeli 5,Ev,Mobilya,413,348,66,58,8,2024-02-07,2024-02-13,Kredi Kartı,4,21
318,Sandalye,Sandalye Modeli 7,Ev,Mobilya,460,400,94,52,25,2024-02-25,2024-02-28,Nakit,4,21
319,Zigon,Zigon Modeli 8,Ev,Mobilya,363,300,54,9,11,2024-02-15,2024-02-18,Nakit,4,21
320,Mont,Mont Modeli 5,Giyim,Dış Giyim,425,383,49,6,13,2024-02-11,2024-02-21,Kredi Kartı,1,1
321,Spor Ayakkabı,Spor Ayakkabı Modeli 10,Giyim,Ayakkabı,308,246,77,20,9,2024-02-13,2024-02-17,Nakit,1,2
322,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 2,Giyim,Ayakkabı,451,411,96,76,8,2024-02-23,2024-02-24,Nakit,1,2
323,Günlük Ayakkabı,Günlük Ayakkabı Modeli 1,Giyim,Ayakkabı,459,447,13,13,0,2024-02-19,2024-02-27,Nakit,1,2
324,Bot,Bot Modeli 6,Giyim,Ayakkabı,63,29,71,26,27,2024-02-05,2024-02-10,Nakit,1,2
325,Çizme,Çizme Modeli 7,Giyim,Ayakkabı,331,263,38,27,4,2024-02-18,2024-02-19,Kredi Kartı,1,2
326,Terlik,Terlik Modeli 7,Giyim,Ayakkabı,371,353,98,72,13,2024-02-02,2024-02-14,Kredi Kartı,1,2
327,Çocuk Montu,Çocuk Montu Modeli 5,Giyim,Çocuk Giyim,479,411,85,78,2,2024-02-05,2024-02-17,Kredi Kartı,1,3
328,Tişört,Tişört Modeli 9,Giyim,Üst Giyim,318,292,17,2,10,2024-02-25,2024-02-28,Kredi Kartı,1,4
329,Gömlek,Gömlek Modeli 1,Giyim,Üst Giyim,67,25,36,7,1,2024-02-12,2024-02-16,Kredi Kartı,1,4
330,Pantalon,Pantalon Modeli 10,Giyim,Alt Giyim,307,276,27,11,8,2024-02-23,2024-02-29,Kredi Kartı,1,5
331,Etek,Etek Modeli 3,Giyim,Alt Giyim,430,339,34,32,2,2024-02-03,2024-02-19,Nakit,1,5
332,Kazak,Kazak Modeli 8,Giyim,Üst Giyim,371,348,62,45,2,2024-02-18,2024-02-29,Nakit,1,4
333,Trençkot,Trençkot Modeli 4,Giyim,Dış Giyim,271,260,69,35,11,2024-02-13,2024-02-16,Nakit,1,1
334,Hırka,Hırka Modeli 1,Giyim,Üst Giyim,380,333,56,21,27,2024-02-25,2024-02-29,Kredi Kartı,1,4
335,Kol Çantası,Kol Çantası Modeli 2,Giyim,Aksesuar,363,269,50,8,42,2024-02-05,2024-02-29,Nakit,1,6
336,Saat,Saat Modeli 8,Giyim,Aksesuar,164,89,46,43,0,2024-02-19,2024-02-21,Kredi Kartı,1,6
337,Cüzdan,Cüzdan Modeli 9,Giyim,Aksesuar,134,124,53,29,16,2024-02-08,2024-02-27,Nakit,1,6
338,Kolye,Kolye Modeli 10,Giyim,Aksesuar,375,297,73,58,0,2024-02-21,2024-02-24,Kredi Kartı,1,6
339,Yüzük,Yüzük Modeli 10,Giyim,Aksesuar,474,407,55,53,1,2024-02-05,2024-02-27,Kredi Kartı,1,6
340,Bileklik,Bileklik Modeli 3,Giyim,Aksesuar,336,292,87,65,9,2024-02-28,2024-02-29,Kredi Kartı,1,6
341,Küpe,Küpe Modeli 10,Giyim,Aksesuar,212,138,27,17,4,2024-02-26,2024-02-29,Nakit,1,6
342,Atkı,Atkı Modeli 4,Giyim,Aksesuar,395,331,50,3,2,2024-02-05,2024-02-08,Kredi Kartı,1,6
343,Bere,Bere Modeli 1,Giyim,Aksesuar,460,415,21,20,1,2024-02-01,2024-02-21,Kredi Kartı,1,6
344,Eldiven,Eldiven Modeli 3,Giyim,Aksesuar,174,94,69,6,47,2024-02-06,2024-02-08,Kredi Kartı,1,6
345,Kemer,Kemer Modeli 10,Giyim,Aksesuar,436,400,16,3,1,2024-02-02,2024-02-16,Nakit,1,6
346,Güneş Gözlüğü,Güneş Gözlüğü Modeli 8,Giyim,Aksesuar,418,408,51,37,7,2024-02-27,2024-02-28,Kredi Kartı,1,6
347,Maskara,Maskara Modeli 8,Kozmetik,Makyaj,330,314,73,34,11,2024-02-04,2024-02-05,Nakit,2,7
348,Ruj,Ruj Modeli 8,Kozmetik,Makyaj,457,376,62,34,8,2024-02-11,2024-02-24,Kredi Kartı,2,7
349,Allık,Allık Modeli 3,Kozmetik,Makyaj,397,338,26,5,14,2024-02-06,2024-02-25,Kredi Kartı,2,7
350,Fondöten,Fondöten Modeli 1,Kozmetik,Makyaj,237,188,46,28,3,2024-02-03,2024-02-18,Nakit,2,7
351,Oje,Oje Modeli 6,Kozmetik,Makyaj,231,189,50,35,13,2024-02-03,2024-02-15,Kredi Kartı,2,7
352,Göz Kalemi,Göz Kalemi Modeli 3,Kozmetik,Makyaj,338,310,82,48,4,2024-02-12,2024-02-19,Nakit,2,7
353,Şampuan,Şampuan Modeli 1,Kozmetik,Kişisel Bakım,420,395,78,38,17,2024-02-05,2024-02-27,Kredi Kartı,2,8
354,Saç Kremi,Saç Kremi Modeli 7,Kozmetik,Kişisel Bakım,389,350,88,32,50,2024-02-15,2024-02-20,Nakit,2,8
355,Diş Fırçası,Diş Fırçası Modeli 2,Kozmetik,Kişisel Bakım,116,71,89,23,33,2024-02-17,2024-02-21,Nakit,2,8
356,Diş Macunu,Diş Macunu Modeli 1,Kozmetik,Kişisel Bakım,179,123,21,15,6,2024-02-09,2024-02-25,Nakit,2,8
357,Diş İpi,Diş İpi Modeli 10,Kozmetik,Kişisel Bakım,324,297,18,9,2,2024-02-23,2024-02-27,Kredi Kartı,2,8
358,Parfüm,Parfüm Modeli 1,Kozmetik,Kişisel Bakım,246,181,100,30,39,2024-02-27,2024-02-29,Kredi Kartı,2,8
359,Nemlendirici Krem,Nemlendirici Krem Modeli 5,Kozmetik,Kişisel Bakım,382,370,28,17,11,2024-02-27,2024-02-29,Nakit,2,8
360,Duş Jeli,Duş Jeli Modeli 3,Kozmetik,Kişisel Bakım,123,106,98,21,42,2024-02-28,2024-02-29,Kredi Kartı,2,8
361,Güneş Kremi,Güneş Kremi Modeli 3,Kozmetik,Kişisel Bakım,455,432,90,16,71,2024-02-09,2024-02-10,Nakit,2,8
362,Tarak,Tarak Modeli 4,Kozmetik,Kişisel Bakım,75,25,58,20,32,2024-02-23,2024-02-26,Kredi Kartı,2,8
363,Süpürge,Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,480,468,92,28,29,2024-02-08,2024-02-25,Kredi Kartı,3,9
364,Robot Süpürge,Robot Süpürge Modeli 2,Elektronik,Küçük Ev Aletleri,168,112,17,1,16,2024-02-05,2024-02-16,Kredi Kartı,3,9
365,Ütü,Ütü Modeli 9,Elektronik,Küçük Ev Aletleri,225,197,76,59,9,2024-02-14,2024-02-25,Nakit,3,9
366,Kahve Makinesi,Kahve Makinesi Modeli 5,Elektronik,Küçük Ev Aletleri,108,28,82,33,22,2024-02-01,2024-02-10,Kredi Kartı,3,9
367,Çay Makinesi,Çay Makinesi Modeli 3,Elektronik,Küçük Ev Aletleri,272,240,77,52,19,2024-02-20,2024-02-28,Nakit,3,9
368,Tost Makinesi,Tost Makinesi Modeli 5,Elektronik,Küçük Ev Aletleri,75,31,60,9,42,2024-02-28,2024-02-29,Nakit,3,9
369,Su Isıtıcı,Su Isıtıcı Modeli 3,Elektronik,Küçük Ev Aletleri,116,70,10,6,3,2024-02-24,2024-02-25,Kredi Kartı,3,9
370,Mikser,Mikser Modeli 1,Elektronik,Küçük Ev Aletleri,80,25,57,53,2,2024-02-06,2024-02-13,Nakit,3,9
371,Airfryer,Airfryer Modeli 10,Elektronik,Küçük Ev Aletleri,235,147,57,25,2,2024-02-19,2024-02-25,Kredi Kartı,3,9
372,Akıllı Saat,Akıllı Saat Modeli 2,Elektronik,Giyilebilir Teknoloji,160,148,83,15,37,2024-02-15,2024-02-19,Nakit,3,10
373,Akıllı Bileklik,Akıllı Bileklik Modeli 7,Elektronik,Giyilebilir Teknoloji,405,349,58,23,22,2024-02-26,2024-02-28,Nakit,3,10
374,Android Cep Telefon,Android Cep Telefon Modeli 3,Elektronik,Telefon,275,233,24,16,0,2024-02-07,2024-02-09,Nakit,3,11
375,iOS Cep Telefon,iOS Cep Telefon Modeli 7,Elektronik,Telefon,478,464,50,34,7,2024-02-27,2024-02-29,Nakit,3,11
376,Buzdolabı,Buzdolabı Modeli 10,Elektronik,Beyaz Eşya,224,126,78,43,4,2024-02-27,2024-02-29,Kredi Kartı,3,12
377,Çamaşır Makinesi,Çamaşır Makinesi Modeli 3,Elektronik,Beyaz Eşya,176,85,62,48,7,2024-02-28,2024-02-29,Kredi Kartı,3,12
378,Bulaşık Makinesi,Bulaşık Makinesi Modeli 2,Elektronik,Beyaz Eşya,321,275,25,9,12,2024-02-11,2024-02-15,Kredi Kartı,3,12
